league,club,club_tm_id,player,player_tm_id,dob,position,shirt_number,joined,contract_until,change_notes,profile_url,source_status,database_action,source,source_sha256,snapshot_date
GER2,FC Energie Cottbus,25,Tim Campulka,434659,1999-04-28,Innenverteidiger,4,2023-07-01,2027-06-30,[],https://www.transfermarkt.de/tim-campulka/profil/spieler/434659,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809,2026-09-12
GER2,FC Energie Cottbus,25,Ryan Malone,373178,1992-08-11,Innenverteidiger,16,2026-07-01,,"[""Neuzugang von: FC Erzgebirge Aue; Datum: 01.07.2026; Ablöse: ablösefrei""]",https://www.transfermarkt.de/ryan-malone/profil/spieler/373178,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809,2026-09-12
GER2,FC Energie Cottbus,25,Joey Taubeneck,1157079,2007-04-12,Innenverteidiger,47,2026-07-01,,"[""Interner Wechsel: FC Energie Cottbus U19; Datum: 01.07.2026""]",https://www.transfermarkt.de/joey-taubeneck/profil/spieler/1157079,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809,2026-09-12
GER2,FC Energie Cottbus,25,Jannis Zaydan,1145861,2007-05-07,Linker Verteidiger,42,2026-07-01,2028-06-30,"[""Interner Wechsel: FC Energie Cottbus U19; Datum: 01.07.2026""]",https://www.transfermarkt.de/jannis-zaydan/profil/spieler/1145861,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809,2026-09-12
GER2,FC Energie Cottbus,25,Axel Borgmann,119032,1994-07-08,Linker Verteidiger,20,2019-08-11,2028-06-30,[],https://www.transfermarkt.de/axel-borgmann/profil/spieler/119032,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809,2026-09-12
GER2,FC Energie Cottbus,25,Anderson Lucoqui,240274,1997-07-06,Linker Verteidiger,24,2025-09-01,2027-06-30,[],https://www.transfermarkt.de/anderson-lucoqui/profil/spieler/240274,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809,2026-09-12
GER2,FC Energie Cottbus,25,Luca Erlein,1009442,2007-07-05,Rechter Verteidiger,21,2026-07-27,2027-06-30,[],https://www.transfermarkt.de/luca-erlein/profil/spieler/1009442,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809,2026-09-12
GER2,FC Energie Cottbus,25,Henry Rorig,381755,2000-03-03,Rechter Verteidiger,3,2024-07-01,,[],https://www.transfermarkt.de/henry-rorig/profil/spieler/381755,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809,2026-09-12
GER2,FC Energie Cottbus,25,Lukas Michelbrink,878796,2005-04-15,Defensives Mittelfeld,8,2025-07-02,2027-06-30,[],https://www.transfermarkt.de/lukas-michelbrink/profil/spieler/878796,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809,2026-09-12
GER2,FC Energie Cottbus,25,Dominik Pelivan,178643,1996-06-08,Defensives Mittelfeld,5,2023-07-01,2027-06-30,[],https://www.transfermarkt.de/dominik-pelivan/profil/spieler/178643,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809,2026-09-12
GER2,FC Energie Cottbus,25,Leonardo Bittencourt,93844,1993-12-19,Zentrales Mittelfeld,32,2026-07-01,,"[""Neuzugang von: SV Werder Bremen; Datum: 01.07.2026; Ablöse: ablösefrei""]",https://www.transfermarkt.de/leonardo-bittencourt/profil/spieler/93844,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809,2026-09-12
GER2,FC Energie Cottbus,25,Jonas Hofmann,227085,1997-02-07,Zentrales Mittelfeld,6,2020-10-05,2027-06-30,[],https://www.transfermarkt.de/jonas-hofmann/profil/spieler/227085,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809,2026-09-12
GER2,FC Energie Cottbus,25,Aaron Reschke,1157080,2008-08-07,Zentrales Mittelfeld,43,2026-07-01,,"[""Interner Wechsel: FC Energie Cottbus U19; Datum: 01.07.2026""]",https://www.transfermarkt.de/aaron-reschke/profil/spieler/1157080,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809,2026-09-12
GER2,FC Energie Cottbus,25,Tolcay Cigerci,192266,1995-01-24,Offensives Mittelfeld,10,2024-07-01,,[],https://www.transfermarkt.de/tolcay-cigerci/profil/spieler/192266,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809,2026-09-12
GER2,FC Energie Cottbus,25,Julian Guttau,469814,1999-10-29,Offensives Mittelfeld,17,2026-07-01,,"[""Neuzugang von: FC Erzgebirge Aue; Datum: 01.07.2026; Ablöse: ablösefrei""]",https://www.transfermarkt.de/julian-guttau/profil/spieler/469814,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809,2026-09-12
GER2,FC Energie Cottbus,25,Jannis Boziaris,815030,2003-04-10,Offensives Mittelfeld,19,2025-07-01,2027-06-30,[],https://www.transfermarkt.de/jannis-boziaris/profil/spieler/815030,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809,2026-09-12
GER2,FC Energie Cottbus,25,Justin Butler,453861,2001-03-23,Linksaußen,31,2025-07-14,2027-06-30,[],https://www.transfermarkt.de/justin-butler/profil/spieler/453861,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809,2026-09-12
GER2,FC Energie Cottbus,25,Christian Kinsombi,342968,1999-08-24,Rechtsaußen,7,2026-07-01,,"[""Neuzugang von: FC Hansa Rostock; Datum: 01.07.2026; Ablöse: ablösefrei""]",https://www.transfermarkt.de/christian-kinsombi/profil/spieler/342968,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809,2026-09-12
GER2,FC Energie Cottbus,25,Moritz Hannemann,337237,1998-04-09,Rechtsaußen,11,2025-07-01,2027-06-30,[],https://www.transfermarkt.de/moritz-hannemann/profil/spieler/337237,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809,2026-09-12
GER2,FC Energie Cottbus,25,Dmytro Bogdanov,1045446,2007-03-06,Mittelstürmer,13,2026-08-19,2027-06-30,[],https://www.transfermarkt.de/dmytro-bogdanov/profil/spieler/1045446,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809,2026-09-12
GER2,FC Energie Cottbus,25,Erik Engelhardt,291537,1998-04-18,Mittelstürmer,18,2025-01-02,2028-06-30,[],https://www.transfermarkt.de/erik-engelhardt/profil/spieler/291537,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809,2026-09-12
GER2,FC Energie Cottbus,25,Lucas Copado,636898,2004-01-10,Mittelstürmer,9,2026-07-02,,"[""Neuzugang von: SC Paderborn 07; Datum: 02.07.2026; Ablöse: ?""]",https://www.transfermarkt.de/lucas-copado/profil/spieler/636898,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809,2026-09-12
GER3,Fortuna Düsseldorf 1895,38,Lasse Rieß,490609,2001-07-27,Torwart,1,2026-07-06,2027-06-30,[],https://www.transfermarkt.de/lasse-riess/profil/spieler/490609,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
GER3,Fortuna Düsseldorf 1895,38,Louis Lord,572891,2003-10-22,Torwart,22,2026-07-01,2028-06-30,"[""Neuzugang von: FC Erzgebirge Aue; Datum: 01.07.2026; Ablöse: ablösefrei""]",https://www.transfermarkt.de/louis-lord/profil/spieler/572891,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
GER3,Fortuna Düsseldorf 1895,38,Milán Czakó,934517,2006-04-01,Torwart,41,2026-07-01,2027-06-30,"[""Interner Wechsel: Fortuna Düsseldorf II; Datum: 01.07.2026""]",https://www.transfermarkt.de/milan-czako/profil/spieler/934517,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
GER3,Fortuna Düsseldorf 1895,38,Elias Egouli,946037,2002-08-06,Innenverteidiger,44,2025-07-01,2029-06-30,[],https://www.transfermarkt.de/elias-egouli/profil/spieler/946037,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
GER3,Fortuna Düsseldorf 1895,38,Tim Oberdorf,358906,1996-08-16,Innenverteidiger,15,2022-01-01,2027-06-30,[],https://www.transfermarkt.de/tim-oberdorf/profil/spieler/358906,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
GER3,Fortuna Düsseldorf 1895,38,Dominique Heintz,110036,1993-08-15,Innenverteidiger,3,2026-07-01,2028-06-30,"[""Neuzugang von: 1.FC Köln; Datum: 01.07.2026; Ablöse: ablösefrei""]",https://www.transfermarkt.de/dominique-heintz/profil/spieler/110036,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
GER3,Fortuna Düsseldorf 1895,38,Lukas Bornschein,910590,2005-06-03,Innenverteidiger,4,2026-08-31,2027-06-30,[],https://www.transfermarkt.de/lukas-bornschein/profil/spieler/910590,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
GER3,Fortuna Düsseldorf 1895,38,Felix Meiser,1069641,2007-01-16,Innenverteidiger,20,2026-07-10,2029-06-30,"[""Neuzugang von: FC Augsburg; Datum: 10.07.2026; Ablöse: ?""]",https://www.transfermarkt.de/felix-meiser/profil/spieler/1069641,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
GER3,Fortuna Düsseldorf 1895,38,Noah Egouli,1282871,2006-04-05,Innenverteidiger,43,2026-07-01,2029-06-30,"[""Interner Wechsel: Fortuna Düsseldorf II; Datum: 01.07.2026""]",https://www.transfermarkt.de/noah-egouli/profil/spieler/1282871,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
GER3,Fortuna Düsseldorf 1895,38,Erik Wekesser,260657,1997-07-03,Linker Verteidiger,7,2026-08-24,2028-06-30,"[""Neuzugang von: 1.FC Kaiserslautern; Datum: 24.08.2026; Ablöse: ablösefrei""]",https://www.transfermarkt.de/erik-wekesser/profil/spieler/260657,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
GER3,Fortuna Düsseldorf 1895,38,Sascha Risch,383354,2000-04-13,Linker Verteidiger,28,2026-07-01,2028-06-30,"[""Neuzugang von: SG Dynamo Dresden; Datum: 01.07.2026; Ablöse: ablösefrei""]",https://www.transfermarkt.de/sascha-risch/profil/spieler/383354,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
GER3,Fortuna Düsseldorf 1895,38,Steven van der Sloot,548935,2002-07-06,Rechter Verteidiger,2,2026-07-01,2030-06-30,"[""Neuzugang von: ADO Den Haag; Datum: 01.07.2026; Ablöse: ablösefrei""]",https://www.transfermarkt.de/steven-van-der-sloot/profil/spieler/548935,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
GER3,Fortuna Düsseldorf 1895,38,Matthias Zimmermann,86848,1992-06-16,Rechter Verteidiger,25,2018-07-16,2027-06-30,"[""Wechsel zu: Fortuna Düsseldorf II; Datum: 01.07.2027; Ablöse: -""]",https://www.transfermarkt.de/matthias-zimmermann/profil/spieler/86848,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
GER3,Fortuna Düsseldorf 1895,38,Kaden Amaniampong,696017,2004-05-26,Rechter Verteidiger,39,2026-07-01,2027-06-30,"[""Interner Wechsel: Fortuna Düsseldorf II; Datum: 01.07.2026""]",https://www.transfermarkt.de/kaden-amaniampong/profil/spieler/696017,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
GER3,Fortuna Düsseldorf 1895,38,Marcel Benger,330269,1998-07-02,Defensives Mittelfeld,16,2026-07-23,2027-06-30,"[""Neuzugang von: Preußen Münster; Datum: 23.07.2026; Ablöse: ablösefrei""]",https://www.transfermarkt.de/marcel-benger/profil/spieler/330269,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
GER3,Fortuna Düsseldorf 1895,38,Elias Arden,1282876,2008-11-29,Defensives Mittelfeld,38,2026-07-01,2027-06-30,"[""Interner Wechsel: Fortuna Düsseldorf U19; Datum: 01.07.2026""]",https://www.transfermarkt.de/elias-arden/profil/spieler/1282876,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
GER3,Fortuna Düsseldorf 1895,38,Jorrit Hendrix,205004,1995-02-06,Zentrales Mittelfeld,8,2026-07-01,2028-06-30,"[""Neuzugang von: Preußen Münster; Datum: 01.07.2026; Ablöse: ablösefrei""]",https://www.transfermarkt.de/jorrit-hendrix/profil/spieler/205004,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
GER3,Fortuna Düsseldorf 1895,38,Jomaine Consbruch,511246,2002-01-26,Zentrales Mittelfeld,14,2026-07-01,2029-06-30,"[""Neuzugang von: SpVgg Greuther Fürth; Datum: 01.07.2026; Ablöse: ablösefrei""]",https://www.transfermarkt.de/jomaine-consbruch/profil/spieler/511246,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
GER3,Fortuna Düsseldorf 1895,38,Yassine Bouchama,440108,1997-05-28,Zentrales Mittelfeld,5,2026-07-06,2028-06-30,"[""Neuzugang von: Preußen Münster; Datum: 06.07.2026; Ablöse: ablösefrei""]",https://www.transfermarkt.de/yassine-bouchama/profil/spieler/440108,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
GER3,Fortuna Düsseldorf 1895,38,Miguel Gonçalves,914314,2004-08-18,Zentrales Mittelfeld,18,2026-07-01,2029-06-30,"[""Neuzugang von: FC 08 Homburg; Datum: 01.07.2026; Ablöse: 25 Tsd. €""]",https://www.transfermarkt.de/miguel-goncalves/profil/spieler/914314,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
GER3,Fortuna Düsseldorf 1895,38,Andreas Müller,438315,2000-07-20,Offensives Mittelfeld,6,2026-08-11,2027-06-30,[],https://www.transfermarkt.de/andreas-muller/profil/spieler/438315,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
GER3,Fortuna Düsseldorf 1895,38,Philipp Förster,179635,1995-02-04,Offensives Mittelfeld,10,2026-07-28,2027-06-30,"[""Neuzugang von: Karlsruher SC; Datum: 28.07.2026; Ablöse: ablösefrei""]",https://www.transfermarkt.de/philipp-forster/profil/spieler/179635,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
GER3,Fortuna Düsseldorf 1895,38,Kilian Sauck,1043565,2007-03-27,Offensives Mittelfeld,29,2026-02-02,2029-06-30,[],https://www.transfermarkt.de/kilian-sauck/profil/spieler/1043565,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
GER3,Fortuna Düsseldorf 1895,38,Anas Slimani,1067460,2007-07-20,Offensives Mittelfeld,34,2026-07-01,2028-06-30,"[""Interner Wechsel: Fortuna Düsseldorf U19; Datum: 01.07.2026""]",https://www.transfermarkt.de/anas-slimani/profil/spieler/1067460,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
GER3,Fortuna Düsseldorf 1895,38,Hamza Anhari,751027,2004-01-30,Offensives Mittelfeld,40,2025-07-01,2028-06-30,[],https://www.transfermarkt.de/hamza-anhari/profil/spieler/751027,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
GER3,Fortuna Düsseldorf 1895,38,Filimon Gerezgiher,453307,2000-07-04,Linksaußen,23,2026-09-01,2028-06-30,"[""Neuzugang von: SV 07 Elversberg; Datum: 01.09.2026; Ablöse: ablösefrei""]",https://www.transfermarkt.de/filimon-gerezgiher/profil/spieler/453307,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
GER3,Fortuna Düsseldorf 1895,38,Jordi Paulina,1045762,2004-09-23,Mittelstürmer,27,2026-01-03,2030-06-30,[],https://www.transfermarkt.de/jordi-paulina/profil/spieler/1045762,CONFIRMED,REVIEW_REQUIRED,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
GER3,Fortuna Düsseldorf 1895,38,Eric Hottmann,403899,2000-02-08,Mittelstürmer,9,2026-07-01,2029-06-30,"[""Neuzugang von: SSV Jahn Regensburg; Datum: 01.07.2026; Ablöse: 300 Tsd. €""]",https://www.transfermarkt.de/eric-hottmann/profil/spieler/403899,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
GER3,Fortuna Düsseldorf 1895,38,Fabian Schleusener,229176,1991-10-24,Mittelstürmer,24,2026-07-01,2028-06-30,"[""Neuzugang von: Karlsruher SC; Datum: 01.07.2026; Ablöse: ablösefrei""]",https://www.transfermarkt.de/fabian-schleusener/profil/spieler/229176,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
GER3,Fortuna Düsseldorf 1895,38,Lukas Eixler,1047044,2003-11-03,Mittelstürmer,11,2026-07-09,2028-06-30,"[""Neuzugang von: FSV Zwickau; Datum: 09.07.2026; Ablöse: ablösefrei""]",https://www.transfermarkt.de/lukas-eixler/profil/spieler/1047044,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
GER3,SC Preußen Münster,91,Morten Behrens,274039,1997-04-01,Torwart,1,2024-07-01,2028-06-30,[],https://www.transfermarkt.de/morten-behrens/profil/spieler/274039,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/preussen-munster/kader/verein/91/saison_id/2026/plus/1,358c233225c0f06e8cc0ea5bfec52949f3501471b53e29edc807611cd04332ae,2026-09-12
GER3,SC Preußen Münster,91,Matthis Harsman,443478,1999-10-04,Torwart,38,2026-07-01,2028-06-30,"[""Neuzugang von: SV Rödinghausen; Datum: 01.07.2026; Ablöse: ablösefrei""]",https://www.transfermarkt.de/matthis-harsman/profil/spieler/443478,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/preussen-munster/kader/verein/91/saison_id/2026/plus/1,358c233225c0f06e8cc0ea5bfec52949f3501471b53e29edc807611cd04332ae,2026-09-12
GER3,SC Preußen Münster,91,Paul Ervens,1168858,2007-09-10,Torwart,40,2026-07-01,2030-06-30,"[""Interner Wechsel: Preußen Münster U19; Datum: 01.07.2026""]",https://www.transfermarkt.de/paul-ervens/profil/spieler/1168858,CONFIRMED,STAGE_CURRENT_SQUAD,https://www.transfermarkt.de/preussen-munster/kader/verein/91/saison_id/2026/plus/1,358c233225c0f06e8cc0ea5bfec52949f3501471b53e29edc807611cd04332ae,2026-09-12
